user_id,tx1_date,tx1_amount,tx2_date,tx2_amount
248becd1-00ab-4a1b-8e42-c55cc4cad51f,2020-07-26 17:24:18,38.0,2020-08-20 10:42:15,32.0
867fa3dd-9484-4670-8a93-90a91cb83d8e,2020-09-27 20:05:24,130.0,2020-09-29 18:11:27,28.0
d9d2310b-5099-40a8-839c-9f330fc681f4,2020-08-24 08:39:04,195.0,2020-09-06 19:51:38,10.0
1018cbb6-588b-4a04-850f-963b2c946313,2020-09-28 02:34:52,58.0,2020-09-28 03:12:59,2.0
19552872-6d86-41e6-aa1f-8a6588a07f8e,2020-08-29 04:14:15,128.0,2020-09-23 06:27:36,15.0
ba6efbf7-319d-4102-81f3-a02ef9fafcb3,2020-09-28 18:47:31,87.0,2020-09-29 13:49:39,6.0
5b27fc92-8642-4a69-a20f-ed0799b239f3,2020-09-28 23:23:27,150.0,2020-09-29 17:15:18,14.0
a07bc178-0190-4040-8416-c34ca0b9b859,2020-09-23 16:26:53,83.0,2020-09-28 22:31:16,48.0
e5ebdd8a-0478-4a9d-90cd-e67e57ed17d0,2020-07-21 11:59:55,78.0,2020-07-25 15:12:09,28.0
ddb2d2d5-ea74-410f-b2f9-53783a373460,2020-09-06 21:01:16,27.0,2020-09-07 16:57:42,44.0
a23d0dd1-f1f7-4634-a1b4-56bc226124df,2020-08-06 11:28:22,143.0,2020-08-24 02:54:08,18.0
0219a39f-9a74-4546-a3ae-4803ec7a743b,2020-09-28 14:38:21,183.0,2020-09-29 03:58:18,14.0
e552d27f-3283-41a7-8db6-55bd7fee907f,2020-09-14 10:40:59,29.0,2020-09-26 08:31:55,30.0
efa9647f-36f0-4c24-85df-4fdae3682c16,2020-09-17 05:03:49,148.0,2020-09-28 00:49:36,25.0
5e608479-bfd2-41ba-a006-287fffb789f9,2020-09-13 02:55:30,93.0,2020-09-27 15:41:05,6.0
0db3d4ef-e988-4b84-9e63-b876f37ea60c,2020-09-20 16:50:37,170.0,2020-09-28 21:35:05,13.0
4558212c-0e41-47e7-ab72-6860c022b428,2020-08-21 17:42:01,43.0,2020-09-03 12:52:36,21.0
f9303e56-02ac-4e98-b507-e18e42a8e47e,2020-09-11 08:45:35,107.0,2020-09-21 13:59:34,41.0
248a4546-727f-4d2f-a93d-d441f01a4ef5,2020-09-06 00:33:26,16.0,2020-09-15 01:30:58,4.0
20b0bbc0-af87-4ec0-adf3-ce8bd780db40,2020-08-26 17:38:48,195.0,2020-09-09 16:31:53,49.0
86d6ea92-1d2a-42ec-826b-1c37a21c5078,2020-09-22 14:53:33,152.0,2020-09-26 18:20:18,42.0
779d1ceb-8f51-4821-94a3-ded208aef015,2020-09-23 15:29:59,45.0,2020-09-26 06:30:57,20.0
09e6c164-d94f-41df-9c14-fd7928384bb7,2020-09-18 02:53:45,112.0,2020-09-24 10:34:02,7.0
da84e3f5-3bd0-4a56-861f-2ccc48f83d37,2020-08-26 03:11:40,165.0,2020-08-30 22:38:13,35.0
8f846f66-e071-4b7c-9c0d-71c6a55264f2,2020-09-05 00:23:44,110.0,2020-09-19 01:44:26,20.0
654f3f8c-9ea1-424e-a8a3-6cc1fb585be1,2020-09-20 03:42:04,23.0,2020-09-28 04:38:38,44.0
80cc8734-4825-49c8-97c7-d22b909ed607,2020-07-27 20:57:12,122.0,2020-08-16 04:41:49,33.0
f0dcfe33-3066-4568-b220-cfb607f2ceea,2020-09-11 08:35:39,188.0,2020-09-23 03:43:35,28.0
fa850e52-28a5-491e-8c52-afd2eb8c6b6c,2020-09-23 14:15:39,11.0,2020-09-24 00:45:29,7.0
1850c4fc-7320-4781-996f-6a0722c4d088,2020-07-19 12:37:31,16.0,2020-08-03 10:40:18,6.0
17ac6cb8-4faf-4d76-b8de-107994fd6463,2020-09-06 20:54:10,14.0,2020-09-11 12:38:40,48.0
b4ed976f-6419-4d65-a540-7479bfdbfd31,2020-08-25 04:48:42,44.0,2020-09-23 04:04:15,27.0
dfdea02c-46e6-4035-a21b-a38589a5a2fb,2020-09-16 19:26:28,119.0,2020-09-27 16:52:49,35.0
e619698f-d829-4507-8b00-f7a24d261464,2020-09-25 17:32:31,21.0,2020-09-28 03:32:39,0.0
802592b8-8242-4381-bf88-d9323f3c8c83,2020-09-16 04:18:02,72.0,2020-09-25 03:37:47,21.0
0b247fb5-e4a7-4bb2-83a5-7eec78687167,2020-09-22 10:30:36,58.0,2020-09-25 15:56:04,17.0
261aec14-e497-4c4b-9363-549f9a8055b5,2020-09-10 23:05:59,146.0,2020-09-12 23:11:04,19.0
12c2d40c-f867-4316-aeb3-6955a905e0b1,2020-09-16 20:27:58,59.0,2020-09-23 06:46:24,3.0
ff4aad32-41d1-4af9-bd0f-fcbaca75e9f5,2020-08-24 06:27:38,198.0,2020-09-14 13:53:44,0.0
5ad7f3c8-7b75-4b07-bdc1-a665633aa821,2020-09-24 16:48:39,170.0,2020-09-28 12:48:09,18.0
5386bb0b-2598-4554-97bc-26533a30d4c4,2020-09-15 01:48:48,124.0,2020-09-24 14:21:08,36.0
c3fb0ba0-a1be-4e05-8c4d-861fdbd6d641,2020-08-16 15:29:24,163.0,2020-09-01 11:26:05,17.0
16e73738-7c41-4226-b19f-2b75e5280b21,2020-09-24 01:33:21,21.0,2020-09-26 17:28:49,2.0
5a5eb358-5bfe-4ccf-be1e-d50bbb7eab33,2020-08-14 02:45:51,35.0,2020-09-29 01:41:13,2.0
43ea7ef4-30d5-4403-afd3-6f2ff5f830ed,2020-09-21 19:38:35,45.0,2020-09-25 07:36:55,25.0
10af7d85-4e1e-4997-937a-b7a9f0828719,2020-09-06 15:07:31,106.0,2020-09-16 14:04:24,8.0
bcbb863b-3bce-4177-9974-f70e51dd388a,2020-09-25 23:27:19,176.0,2020-09-27 22:10:10,14.0
5b7fa094-50bd-469b-8536-a1b0e2a69521,2020-08-13 21:19:53,139.0,2020-08-23 02:03:20,16.0
1737cfa2-85c6-4956-a03f-58dab755715e,2020-08-24 07:55:28,12.0,2020-09-19 02:58:31,17.0
bfc3617f-e350-49d9-8351-fe9133e15ed4,2020-08-22 17:21:04,43.0,2020-09-13 19:33:52,37.0
0e142299-4bc3-4a15-9731-51fd4096e460,2020-09-29 07:24:59,184.0,2020-09-29 11:50:01,20.0
d7e9a59b-9299-471e-b858-1792826f815e,2020-09-02 23:17:45,119.0,2020-09-29 03:39:15,40.0
fa40ab92-dcf6-4847-bb51-35b1ba407f13,2020-08-29 13:45:56,57.0,2020-09-13 00:17:16,25.0
47bc928d-9356-4e7b-984a-027abba8c85f,2020-09-26 22:55:51,156.0,2020-09-27 00:25:04,12.0
5a439025-3302-491b-a4a7-a2390f260608,2020-09-29 00:31:19,52.0,2020-09-29 16:04:14,47.0
e1e6fbbd-28c5-408e-94fc-d598eb083b28,2020-09-22 15:09:49,26.0,2020-09-25 02:14:17,21.0
81a4487b-40ea-4c13-9430-6c09e42f79e1,2020-09-08 06:58:22,72.0,2020-09-21 05:47:18,18.0
a22bfe73-6fab-4033-a7cf-313c28edf523,2020-09-23 10:26:03,140.0,2020-09-27 12:36:41,3.0
e661d074-259c-47a8-8307-6986898d97a7,2020-09-18 14:25:09,51.0,2020-09-27 00:19:52,2.0
c9f3e0ed-a5b9-47e6-9d39-4b1ffcf24ee4,2020-09-24 20:03:15,115.0,2020-09-25 17:32:36,24.0
f36839ed-5d75-40a2-a548-a076be222e23,2020-08-19 17:34:47,39.0,2020-09-13 08:38:51,40.0
9fe9fde2-9b97-4ba0-ac34-0d166695399a,2020-08-09 10:57:13,189.0,2020-08-11 16:22:13,20.0
b815f16d-04df-4d81-9f5e-799c8c582262,2020-08-16 08:53:21,178.0,2020-09-18 08:22:33,7.0
e9ef806b-e9a4-4cde-8bf0-7f85a5ad6459,2020-08-31 09:50:03,138.0,2020-09-01 05:10:04,31.0
a58b1cf6-4fe2-4779-8047-3f40d41ddc20,2020-09-15 21:24:32,71.0,2020-09-21 22:44:37,6.0
0db8a534-a35b-46fd-871f-84a495f19944,2020-09-17 22:57:24,199.0,2020-09-28 10:41:33,11.0
3f51a3f6-c3ec-4fcf-89bd-9d7a40c78b2b,2020-08-04 23:05:28,175.0,2020-08-07 07:12:10,3.0
9f0af471-a066-4fea-b4ba-893ea545cea7,2020-09-23 07:31:21,125.0,2020-09-28 14:15:29,15.0
e6ae0053-61ee-4ab8-9399-565218240d13,2020-07-29 23:42:31,156.0,2020-09-16 07:34:35,8.0
5722a925-a5f7-4535-8ebc-dfe3b6b98079,2020-09-29 16:38:56,56.0,2020-09-29 18:09:05,34.0
b8cdda88-a722-4e28-b725-10d9000aba2e,2020-09-23 01:00:34,163.0,2020-09-28 22:35:24,20.0
5d467b5e-637f-49c2-9aa3-b0b0acfb5bee,2020-09-28 14:57:27,89.0,2020-09-29 08:02:32,44.0
a38e1eed-9eb1-4610-9f0d-bcb2421005d3,2020-08-02 13:34:13,14.0,2020-08-19 17:28:21,24.0
dfa2196d-2552-47c2-bc6d-f0dbe6a90900,2020-09-27 16:24:21,152.0,2020-09-29 01:51:54,4.0
f5285adf-6659-4f7e-bcfa-073e27374e85,2020-08-10 16:23:25,38.0,2020-09-27 16:28:04,7.0
dc6e26d0-a420-4530-b466-d7ae4c30e55d,2020-08-23 02:15:01,43.0,2020-08-29 17:18:06,41.0
62c1f2c1-1c7f-4255-8d51-0835cf85e954,2020-09-06 22:13:28,91.0,2020-09-24 13:07:25,17.0
dfe37f9d-1d7c-44d8-b90a-5b63db75f95e,2020-09-10 06:12:51,143.0,2020-09-24 22:15:02,6.0
213ca00b-ff9e-445c-b569-4e0be5526fcf,2020-09-11 06:30:10,159.0,2020-09-26 19:37:58,37.0
7e36ae71-6cd1-439e-a303-ca93ae4d4228,2020-08-11 02:22:09,125.0,2020-08-15 10:59:46,7.0
6e5b8df4-4219-4d77-9f2c-f00fb18a38f1,2020-09-23 02:01:57,150.0,2020-09-26 20:29:56,30.0
889ef671-5e7f-4054-8d0f-9c8a47de053a,2020-09-01 21:57:26,165.0,2020-09-08 11:51:24,2.0
df47f20e-c4d2-4d3e-b89c-9aff7e747e20,2020-09-07 12:50:01,101.0,2020-09-13 03:58:31,15.0
9e770fab-0c01-49ae-81fe-aa83d3e87fa6,2020-08-22 23:16:55,177.0,2020-09-08 05:53:13,5.0
6d8624dc-5165-4ab6-8501-f185717ba3df,2020-09-05 04:53:07,166.0,2020-09-19 17:08:17,45.0
c6a017d2-29f1-4d6e-a489-d214504cebdd,2020-09-27 00:51:12,188.0,2020-09-29 05:57:50,28.0
dc81d411-99b5-455f-871c-d72bc75a02c7,2020-09-29 03:15:02,166.0,2020-09-29 08:24:37,46.0
b30b5307-76f5-4bc7-8305-2f7a5c52a349,2020-09-11 23:34:27,23.0,2020-09-18 04:03:14,50.0
73f57ad0-8e95-4c2b-a77c-8f2a5b77eb75,2020-08-24 08:27:58,69.0,2020-08-27 09:59:30,42.0
64f45cc1-874f-467a-b956-52533f8435db,2020-09-25 03:09:42,169.0,2020-09-27 16:02:00,44.0
e56bbd55-5b88-4d27-9e9e-2fabecebfa0c,2020-09-26 19:15:32,118.0,2020-09-28 01:49:10,9.0
15b65f7d-ea4e-4bb8-8857-ed55079204b9,2020-09-19 08:46:00,113.0,2020-09-20 17:16:29,50.0
c4ea0d5b-deaa-473a-924f-b4ba9b938e20,2020-09-23 13:41:29,37.0,2020-09-25 08:53:26,24.0
33b718f0-5363-4138-9ad4-0dd47477c935,2020-09-28 17:30:14,116.0,2020-09-28 18:46:38,25.0
56e1e9fa-3573-4a88-ab89-f6ce4bab6092,2020-09-27 17:18:43,177.0,2020-09-27 20:12:38,16.0
83e0938d-5236-47a6-bc3d-762f010df299,2020-08-27 15:48:42,34.0,2020-09-03 14:51:26,38.0
83e15496-4100-49d9-af76-b4df61eb6352,2020-09-20 17:09:42,122.0,2020-09-27 15:49:58,19.0
58d5d4e1-465e-4143-9124-b64097231538,2020-08-12 15:37:56,118.0,2020-09-01 16:52:03,16.0
62437379-6302-458a-9ded-a8022edf7e1d,2020-08-06 16:33:45,186.0,2020-09-02 13:50:07,32.0
cebf9e87-a1cb-4af3-82ec-f46fa7db4de3,2020-09-11 15:23:30,183.0,2020-09-24 18:28:23,48.0
9e947e29-aa4d-4340-9be7-45124e908eb4,2020-09-26 06:53:36,168.0,2020-09-29 15:49:12,33.0
eb8ee35b-d7a0-451c-ab92-fd68b06b5868,2020-09-28 18:31:38,114.0,2020-09-29 12:39:38,5.0
cac774b9-d3e9-45ef-bde4-5ae171fbbfad,2020-08-24 10:07:06,175.0,2020-09-13 13:12:46,22.0
b565f44a-b144-4498-abfb-7f08f9bc8cfa,2020-09-29 04:38:47,91.0,2020-09-29 06:07:04,1.0
52638583-6605-4be1-a8d7-ec3dd61ec3e8,2020-08-01 15:40:28,35.0,2020-08-16 08:20:37,10.0
0155c026-45e0-4099-8871-91b8ff8b3089,2020-08-22 12:10:14,158.0,2020-09-12 09:49:43,19.0
837e72e7-32df-4096-87cf-7eca9036372d,2020-09-25 23:31:58,51.0,2020-09-26 17:12:14,47.0
7017caa4-52d0-46f6-a72e-e0c67ba4ba3a,2020-09-08 10:36:32,134.0,2020-09-20 19:23:07,25.0
6940ad54-f2fb-415e-a93e-4ae03648ef64,2020-08-12 22:49:49,100.0,2020-09-17 17:39:48,40.0
069995a1-ed54-43ba-8266-1ff01d3c39a9,2020-08-23 23:23:44,24.0,2020-08-31 13:54:42,3.0
929565f2-d6cb-4abd-ac40-7ec09aa1619f,2020-09-17 12:40:22,59.0,2020-09-23 16:01:37,48.0
fcb4ec32-476e-4562-85c3-f663370e1881,2020-08-10 14:16:52,87.0,2020-09-27 21:16:34,15.0
1d79f4cd-2a20-49bd-9c6e-e2eb9d0eeaaa,2020-09-19 22:04:34,102.0,2020-09-28 21:38:19,24.0
d88f4289-a11c-4512-b5bb-0f8325f90a9a,2020-09-29 06:55:27,73.0,2020-09-29 16:34:33,32.0
ce2088d9-0122-4c53-952b-3c3fda215467,2020-09-28 07:27:01,156.0,2020-09-29 03:09:26,23.0
33bffe38-3c4d-49be-94bd-82421fb973b9,2020-09-16 10:39:01,178.0,2020-09-18 02:08:50,34.0
0bdf2799-e77f-4e0b-85e1-7a32b951def6,2020-07-30 09:10:11,153.0,2020-09-09 02:22:37,22.0
2147d108-15d3-46b4-bc69-3a9902d8efd1,2020-08-24 15:52:24,24.0,2020-09-20 06:18:39,28.0
c74cbbed-ae88-4463-9042-39a136c6db42,2020-08-24 20:07:43,73.0,2020-08-25 05:36:22,6.0
cf30e645-de4f-4e57-88ea-d83df06209e7,2020-08-17 04:42:13,120.0,2020-09-03 13:28:24,25.0
8439f04c-eb3d-414f-8346-e22b89005222,2020-08-23 17:42:51,45.0,2020-09-20 16:24:08,16.0
2b0424c7-d183-4637-973f-f35808d15322,2020-09-23 07:20:18,179.0,2020-09-24 01:18:59,35.0
e6a43b9f-193b-4891-86c7-ba65593c17f9,2020-09-06 06:03:54,117.0,2020-09-28 09:52:28,9.0
b0fecc8c-0987-4c51-9344-0f2e9679d17d,2020-09-11 08:37:27,61.0,2020-09-12 18:47:37,25.0
82a03204-b780-4d4f-a8af-3286e75eefc9,2020-07-22 11:21:44,136.0,2020-08-27 05:14:27,29.0
fa8cebb6-ebd4-4a5a-b673-a472e6190188,2020-09-02 00:51:44,175.0,2020-09-17 16:26:44,38.0
0207e2a2-632c-4747-8190-b24929b18352,2020-08-22 22:30:18,60.0,2020-08-28 19:09:23,8.0
f11a40d8-1939-4814-b9d3-7d3f790068e4,2020-09-07 05:18:08,187.0,2020-09-08 06:51:49,15.0
38654e92-6320-4a2c-86c9-cf08768b6392,2020-09-26 02:51:50,135.0,2020-09-26 23:56:03,2.0
19d9970a-201f-4856-8282-42fef1361b39,2020-09-22 07:35:53,93.0,2020-09-28 12:16:40,39.0
f7eef36e-9c7d-40d0-b8ba-93cb12ffad27,2020-09-20 23:19:36,176.0,2020-09-23 11:09:40,32.0
96a94948-1249-41d1-95e2-428928b58514,2020-09-15 11:25:41,147.0,2020-09-23 13:59:29,18.0
9c0bbe84-2ca1-44be-8431-de154863f9b3,2020-08-21 13:51:50,171.0,2020-09-25 05:36:25,24.0
d7a076a6-4c3c-423a-8bc8-f5a7d160a488,2020-09-21 23:13:04,123.0,2020-09-22 01:56:40,41.0
9e8bd3fd-7a0a-49b0-85eb-141f4a6235d3,2020-08-31 10:34:06,24.0,2020-09-26 09:33:05,27.0
afdb8e0e-dd3b-4010-b7d2-c131a2b2b2b8,2020-09-29 13:48:45,176.0,2020-09-29 17:09:09,33.0
c7c37b66-472a-4b71-af23-6d1fb82d6178,2020-09-13 16:45:34,39.0,2020-09-19 17:01:53,34.0
e8764e74-b430-481e-9a86-6d8506beb422,2020-09-28 07:10:58,88.0,2020-09-29 00:30:39,29.0
a331e605-1e2b-442a-b2b2-b9978951276b,2020-09-21 07:08:17,130.0,2020-09-25 04:45:47,10.0
77763f8e-0541-4c8e-8d21-50748beab9c2,2020-09-26 20:07:56,126.0,2020-09-26 20:44:38,34.0
1dac51ff-24ba-44fb-89cb-edf298cde185,2020-08-14 22:42:16,141.0,2020-09-22 17:11:27,13.0
1f3e7086-5810-445b-8b85-3bff86c7cecc,2020-09-18 09:23:59,171.0,2020-09-26 17:21:21,27.0
7bb88d32-8cb7-46cf-9599-f4e3a8fcd77c,2020-08-01 09:45:29,151.0,2020-09-26 22:56:38,6.0
346a1cb3-7d94-4cf4-96b5-86cf94d471e2,2020-09-26 20:17:38,88.0,2020-09-28 14:47:25,24.0
38f5fdf4-1d2f-4129-8e9a-8e905e60bc13,2020-07-16 05:55:46,153.0,2020-08-03 00:59:10,2.0
9a499396-b835-43d7-ac7b-727af3aa04a8,2020-08-22 09:59:38,167.0,2020-08-29 20:10:54,19.0
4d742e02-df19-4127-9257-b2f617979531,2020-09-28 23:49:58,83.0,2020-09-29 04:55:41,18.0
110a1ed9-4aef-4083-8a2e-f0cd9c6539bb,2020-09-26 17:33:47,139.0,2020-09-26 20:48:32,42.0
f3c55d39-92c5-4708-9cb9-3eff0cfb6d6e,2020-08-17 04:33:42,131.0,2020-08-26 09:35:56,49.0
21e9b5a5-be74-448f-a6a9-b9699f1a9d38,2020-09-08 10:02:36,26.0,2020-09-15 04:58:30,6.0
93286da1-20de-437f-bbfd-fcf47bcef23b,2020-08-18 04:39:41,68.0,2020-08-25 12:37:37,6.0
a59bb8e9-6c77-4794-8fcd-f0e9875dad83,2020-09-29 17:23:37,24.0,2020-09-29 18:04:56,34.0
caf9dffc-26bd-4f8c-a4e8-8d710cfdb84a,2020-09-03 06:51:33,96.0,2020-09-06 20:09:28,49.0
e6264507-d713-44cb-a3d9-34213b6a21d6,2020-09-28 04:35:24,189.0,2020-09-29 10:17:20,38.0
664d8684-dd9b-4bde-b27f-a293f6a3589e,2020-09-26 05:33:17,134.0,2020-09-26 09:17:12,30.0
4532e8b9-5d0c-45d3-b904-eee9cd736f36,2020-08-30 01:27:18,80.0,2020-09-12 20:50:26,34.0
4dcf67dc-0ee1-4c30-a182-a8c5bddd1069,2020-09-25 11:29:21,74.0,2020-09-28 19:07:23,31.0
8cedba5f-5590-44f0-9c65-1b5d033c854e,2020-09-05 08:39:23,156.0,2020-09-11 00:34:07,33.0
2f854d7b-a63c-4b1d-a1c3-a5dd36895b8f,2020-09-03 14:31:33,200.0,2020-09-08 18:21:48,40.0
e6326051-1e0c-48af-8ba4-3045374d09ec,2020-07-14 03:43:56,85.0,2020-07-24 15:07:18,48.0
c54ae643-67e0-4aa7-9ab6-6e61cb611645,2020-09-29 08:01:47,176.0,2020-09-29 11:12:54,24.0
fa54dd66-cd8d-4f20-89b2-2a87ea810af8,2020-09-29 13:02:43,94.0,2020-09-29 17:25:27,19.0
4190e1f5-44d4-4689-8150-f3cd0017f76d,2020-08-12 20:31:32,138.0,2020-08-23 17:26:10,28.0
dee9854d-219b-43e4-a2f6-b3c655db0b41,2020-09-28 08:37:34,69.0,2020-09-28 10:23:45,42.0
a6dd2e0f-b795-4a76-ba01-8f67acf9ea73,2020-09-16 05:17:29,74.0,2020-09-25 08:30:14,42.0
f76d6a8d-8ace-4222-ae31-47a8ef3f304c,2020-09-11 09:00:18,82.0,2020-09-20 04:32:25,34.0
042ff79b-693b-4e5b-98e6-a48137249734,2020-09-04 02:20:51,51.0,2020-09-14 03:21:00,34.0
7a4ccdca-c1d6-4144-b11e-2064ea7eaef1,2020-09-20 18:12:39,37.0,2020-09-25 19:24:22,4.0
9403b7dd-d4eb-4faa-a2f0-ec1bdd93c112,2020-08-07 04:22:18,68.0,2020-08-25 20:54:35,9.0
867ad0fa-da49-40d9-bf91-9f5ad9d4f6a7,2020-07-23 12:57:57,132.0,2020-09-28 06:47:29,3.0
a2ac0dad-f9e6-4118-89d9-452dc80fb71b,2020-09-17 12:20:11,94.0,2020-09-21 12:47:16,33.0
8c98ec23-c33d-418a-88cd-518c7d703cf0,2020-09-20 06:18:43,159.0,2020-09-22 16:39:23,50.0
952293af-fdf3-48b2-ac5a-86cf8b269693,2020-09-23 10:46:52,107.0,2020-09-29 04:10:54,28.0
d9d144c7-e285-4b00-9fef-d51b2201aa56,2020-09-15 19:13:20,180.0,2020-09-17 02:23:37,50.0
1a664172-2b4f-48ac-9810-5de361ab5159,2020-08-28 16:45:44,79.0,2020-09-02 11:45:38,5.0
d7de7151-a730-4721-b61e-daae13e2a636,2020-09-26 16:55:02,55.0,2020-09-29 08:43:27,22.0
3bb4bdd0-d139-42b9-b251-b19f541d9ac3,2020-08-14 21:28:14,11.0,2020-09-06 11:03:00,19.0
01be05dd-95fb-420a-b9ff-26a21991d215,2020-09-27 13:06:06,56.0,2020-09-28 23:05:18,31.0
05b27f14-a81d-48f4-82ec-2316b88450ef,2020-09-22 11:31:26,112.0,2020-09-27 14:31:20,40.0
182fb6f4-8eb0-468e-9d47-8e6013e1314d,2020-07-31 05:13:23,126.0,2020-09-28 06:16:53,13.0
5daa2eb5-4914-4d35-ae24-01ac51872a3d,2020-09-03 09:01:08,173.0,2020-09-28 03:01:56,20.0
ba50abf8-915f-417a-b524-28c1a8b328d9,2020-09-19 05:07:15,104.0,2020-09-29 08:11:13,33.0
4a6db84a-1d3b-44a7-8e44-0148a6f9df12,2020-09-20 19:40:24,140.0,2020-09-20 21:36:59,33.0
3f01af05-09af-4bd9-a5cc-0152e4e2eef1,2020-08-11 15:19:11,142.0,2020-08-25 10:17:38,13.0
55ad9a85-47a2-4781-9ce1-b355f7173bd3,2020-09-29 01:39:52,55.0,2020-09-29 09:04:09,48.0
341a53fb-a355-406b-9ca7-b47e52a1b98e,2020-08-25 21:30:34,28.0,2020-09-13 19:08:03,42.0
0fe0f2f1-7f4c-43f0-bb64-18c2227dc967,2020-09-06 02:37:31,11.0,2020-09-29 13:53:22,6.0
d1751ed5-623d-4a42-8dd4-344103c12ba9,2020-08-29 15:48:30,70.0,2020-09-03 14:35:52,25.0
a367a3fa-499e-4437-9e30-23c654942938,2020-09-18 04:18:04,36.0,2020-09-29 06:28:12,38.0
c7a1c231-efa4-4120-8a6d-6b5f4e785828,2020-09-26 03:42:55,169.0,2020-09-27 19:20:06,26.0
b698c82c-1026-4064-8878-fa310c733c77,2020-08-16 06:25:38,27.0,2020-09-20 22:52:14,19.0
816188fb-a9c5-45ce-8fce-2f677d46876a,2020-09-15 01:26:48,47.0,2020-09-17 06:50:17,38.0
8135ebb1-5c69-475e-a810-e57b452e1f17,2020-09-28 08:40:35,129.0,2020-09-28 12:53:44,32.0
85230ac4-289d-47a4-a914-6ae5e206292c,2020-09-16 16:44:28,137.0,2020-09-25 16:50:50,16.0
4b03c1b6-c771-41d8-9734-38c23039add9,2020-09-25 13:13:18,79.0,2020-09-26 07:23:27,8.0
8873b5dc-5e95-49cf-8442-325bdd130af0,2020-09-20 03:49:37,144.0,2020-09-28 07:18:39,9.0
78c2fc19-8cdd-4b0d-8795-3bc86ef65204,2020-09-16 22:11:18,42.0,2020-09-25 04:29:36,11.0
50fddf86-b50a-4b96-b9a5-fe924bb4a181,2020-09-27 03:48:51,50.0,2020-09-28 09:19:08,46.0
b2d83886-1368-4eba-8e3e-7b5ae268d5ab,2020-09-28 19:40:11,112.0,2020-09-29 16:30:44,13.0
c51b7edd-60b9-4107-8583-5a63bbb1f268,2020-09-18 07:49:46,65.0,2020-09-26 21:19:18,18.0
db465b5f-4ca9-43cb-bad5-de13f2b98d6b,2020-09-29 15:02:09,187.0,2020-09-29 16:30:52,47.0
c99abae5-c9f2-474a-9b77-86c20a4f4a0c,2020-08-03 07:38:04,161.0,2020-09-11 20:58:30,27.0
e60208b3-fac2-48ce-ae4e-03c3034333b5,2020-09-21 22:54:14,187.0,2020-09-22 23:00:15,5.0
1f583f29-8439-43f7-9b8a-0ddd71f8afc2,2020-09-22 00:54:18,58.0,2020-09-24 01:08:19,7.0
2ae0a697-469e-4675-b6df-bb37e75725ea,2020-09-29 11:30:34,192.0,2020-09-29 17:08:04,37.0
503093d6-94a8-4109-a463-f2fc39ae506b,2020-08-06 18:12:06,134.0,2020-09-14 02:15:46,15.0
54c1cec4-5f91-49d7-ba52-5d12498c9b60,2020-09-26 05:23:16,26.0,2020-09-28 10:24:12,0.0
ed3e60e0-7f25-48b8-820d-3668f29aeee1,2020-09-19 23:36:57,110.0,2020-09-29 06:52:49,46.0
83478987-fdb5-4fa4-9220-fc9acaaa4b61,2020-09-28 05:35:51,168.0,2020-09-28 17:01:36,35.0
e19f548a-ad6d-4562-bf3a-082f77efd897,2020-09-12 23:26:54,196.0,2020-09-19 02:15:07,18.0
2f18d91e-6ea1-475f-905f-1abe4289578f,2020-08-12 15:03:23,184.0,2020-09-16 06:45:19,27.0
9c4c2502-438e-4b7e-bd44-2de7b19bd063,2020-09-25 17:49:24,56.0,2020-09-27 06:28:19,0.0
79144847-f107-4550-925f-03079feddde6,2020-09-15 10:04:45,118.0,2020-09-18 22:33:18,3.0
ec928356-480b-4604-8170-74880ef78671,2020-09-29 00:28:06,119.0,2020-09-29 08:32:30,2.0
ac515226-538b-49a3-94bd-95be48c968fc,2020-08-31 19:27:17,33.0,2020-09-14 16:36:14,1.0
da4a2b5e-79d9-4ba4-b56f-a55ca4e296b4,2020-09-18 10:22:29,66.0,2020-09-19 14:25:55,25.0
d75d2a9a-27d2-4e62-91a3-0c3411e1e24a,2020-08-29 07:52:32,83.0,2020-09-25 10:20:09,37.0
9ae3cd10-02c1-46c0-b846-192c46e05293,2020-09-27 22:40:35,42.0,2020-09-29 03:44:54,27.0
c54b322c-1f60-43c0-8527-4430bc616e30,2020-09-29 13:56:10,167.0,2020-09-29 14:52:01,34.0
78f0adcb-6441-419a-8d38-b242c076bfd0,2020-09-28 02:05:11,74.0,2020-09-29 11:07:35,41.0
c6818121-2f5e-43d8-8325-d9bc9e1e2d7b,2020-09-10 07:20:26,128.0,2020-09-21 18:44:08,25.0
7d00779f-4bbf-4455-9142-135434cdd843,2020-08-13 21:14:11,161.0,2020-09-16 03:06:33,25.0
995e0cd2-7a48-4fd8-b871-d5f076468174,2020-09-21 22:55:00,153.0,2020-09-23 23:51:21,20.0
686aaebf-1c4d-4f7b-bddc-87ca49cbd1bf,2020-09-23 12:33:57,49.0,2020-09-27 13:30:06,13.0
c7b3f4a6-0167-4623-8ee9-b5bfdf94fa9e,2020-09-29 04:44:28,133.0,2020-09-29 10:05:38,25.0
e9c9c5c5-79a2-4f9d-ab9c-38aa8ef5f074,2020-09-28 15:02:04,48.0,2020-09-28 19:24:21,50.0
97d3cc51-0e99-42ee-bb92-562364ad0a4e,2020-09-11 02:41:27,28.0,2020-09-29 17:17:49,37.0
137031c9-1333-43a9-b90f-c21c4f18c3dc,2020-09-22 14:16:58,77.0,2020-09-29 05:58:29,27.0
